,sport,dport,seq,ask,dataofs,window,chksum,timestamp,class2
361,48012,434,3014931121,3288263139,8,501,24562,"(1538470399, 229392082)",1
362,434,48012,3288263139,3014930795,8,261,21773,"(229392093, 1538470334)",1
363,434,48012,3288263139,3014930957,8,269,21535,"(229392098, 1538470397)",1
364,434,48012,3288263139,3014931121,8,278,21359,"(229392099, 1538470399)",1
365,47982,434,488877422,4045168133,8,501,19440,"(1538470469, 229391606)",0
366,434,48012,3288263139,3014931189,8,278,13939,"(229392100, 1538470399)",1
367,434,48012,3288279488,3014931189,8,278,6934,"(229392100, 1538470399)",1
368,48012,434,3014931189,3288288832,8,369,60969,"(1538470471, 229392100)",1
369,56328,434,2040852773,0,10,64240,32799,"(1538470472, 0)",3
370,434,48012,3288288832,3014931189,8,278,65420,"(229392102, 1538470399)",1
371,47982,434,488877637,4045168133,8,501,32428,"(1538470475, 229391606)",0
372,56344,434,3520983947,0,10,64240,9579,"(1538470477, 0)",3
373,47982,434,488877822,4045168133,8,501,15047,"(1538470479, 229391606)",0
374,56360,434,955686184,0,10,64240,5282,"(1538470481, 0)",3
375,47982,434,488878011,4045168133,8,501,37217,"(1538470483, 229391606)",0
376,56364,434,1854438372,0,10,64240,74,"(1538470487, 0)",3
377,47982,434,488878197,4045168133,8,501,47905,"(1538470491, 229391606)",0
378,56372,434,2869296790,0,10,64240,16651,"(1538470494, 0)",3
379,47982,434,488878383,4045168133,8,501,55994,"(1538470497, 229391606)",0
380,56376,434,1997082337,0,10,64240,25779,"(1538470500, 0)",3
381,47982,434,488878569,4045168133,8,501,63499,"(1538470501, 229391606)",0
382,47982,434,488878754,4045168133,8,501,8586,"(1538470503, 229391606)",0
383,47982,434,488878940,4045168133,8,501,24893,"(1538470505, 229391606)",0
384,47982,434,488879128,4045168133,8,501,10573,"(1538470507, 229391606)",0
385,48012,434,3014931189,3288288992,8,501,60625,"(1538470521, 229392102)",1
386,434,48012,3288288992,3014931189,8,278,18020,"(229392117, 1538470471)",1
387,48012,434,3014931189,3288309422,8,398,40268,"(1538470536, 229392117)",1
388,434,56328,3510782185,2040852774,10,28960,41745,"(229392117, 1538470472)",2
389,56328,434,2040852774,3510782186,8,502,16581,"(1538470539, 229392117)",1
390,434,47982,4045168133,488877822,8,244,52315,"(229392117, 1538470469)",0
391,47982,434,488879314,4045168133,8,501,42512,"(1538470539, 229392117)",0
392,434,47982,4045168133,488877822,8,244,12070,"(229392118, 1538470469)",0
393,56328,434,2040852774,3510782186,8,502,17514,"(1538470543, 229392117)",1
394,47982,434,488880630,4045182613,8,434,34761,"(1538470544, 229392118)",0
395,434,56344,1182856675,3520983948,10,28960,9763,"(229392119, 1538470477)",2
396,56344,434,3520983948,1182856676,8,502,50132,"(1538470546, 229392119)",1
397,434,56360,1262881883,955686185,10,28960,64027,"(229392120, 1538470481)",2
398,56360,434,955686185,1262881884,8,502,38865,"(1538470546, 229392120)",2
399,56344,434,3520983948,1182856676,8,502,48865,"(1538470551, 229392119)",1
400,56360,434,955686185,1262881884,8,502,42175,"(1538470553, 229392120)",2
401,434,47982,4045182613,488878383,8,269,37235,"(229392121, 1538470479)",0
402,434,56364,1641814469,1854438373,10,28960,49602,"(229392121, 1538470487)",2
403,56364,434,1854438373,1641814470,8,502,24437,"(1538470555, 229392121)",2
404,56364,434,1854438373,1641814470,8,502,21954,"(1538470558, 229392121)",2
405,434,56372,2259632877,2869296791,10,28960,46214,"(229392123, 1538470494)",2
406,56372,434,2869296791,2259632878,8,502,21043,"(1538470568, 229392123)",1
407,434,47982,4045182613,488878754,8,286,36826,"(229392124, 1538470497)",0
408,434,56376,2165483947,1997082338,10,28960,30476,"(229392124, 1538470500)",2
409,56376,434,1997082338,2165483948,8,502,5311,"(1538470568, 229392124)",1
410,434,47982,4045182613,488879128,8,304,36427,"(229392125, 1538470503)",0
411,56372,434,2869296791,2259632878,8,502,61748,"(1538470572, 229392123)",1
412,47930,434,1806840723,1719670142,8,501,3057,"(1538470572, 229391451)",0
413,47930,434,1806840808,1719670142,8,501,8806,"(1538470572, 229391451)",0
414,56376,434,1997082338,2165483948,8,502,26068,"(1538470575, 229392124)",1
415,47930,434,1806840996,1719670142,8,501,33739,"(1538470575, 229391451)",0
416,47930,434,1806841081,1719670142,8,501,20640,"(1538470575, 229391451)",0
417,434,47982,4045182613,488880630,8,333,34884,"(229392133, 1538470507)",0
418,434,47982,4045182613,488880630,8,333,486,"(229392135, 1538470544)",0
419,47982,434,488880630,4045185509,8,496,31722,"(1538470608, 229392135)",0
420,434,47982,4045185509,488880630,8,333,23654,"(229392135, 1538470544)",0
421,47982,434,488880630,4045211573,8,372,5779,"(1538470611, 229392135)",0
422,47982,434,488880630,4045211573,8,372,62903,"(1538470611, 229392135)",0
423,434,56328,3510782186,2040853291,8,235,746,"(229392136, 1538470543)",2
424,56328,434,2040853291,3510785342,8,491,12825,"(1538470614, 229392136)",1
425,56328,434,2040853291,3510785342,8,501,42912,"(1538470618, 229392136)",1
426,434,56360,1262881884,955686702,8,235,746,"(229392138, 1538470553)",2
427,56360,434,955686702,1262885040,8,491,35110,"(1538470621, 229392138)",2
428,434,56344,1182856676,3520984465,8,235,746,"(229392138, 1538470551)",2
429,56344,434,3520984465,1182859832,8,491,46373,"(1538470624, 229392138)",1
430,434,56364,1641814470,1854438890,8,235,746,"(229392139, 1538470558)",2
431,56364,434,1854438890,1641817626,8,491,20688,"(1538470624, 229392139)",2
432,56360,434,955686702,1262885040,8,501,23956,"(1538470624, 229392138)",2
433,56344,434,3520984465,1182859832,8,501,49709,"(1538470628, 229392138)",1
434,56364,434,1854438890,1641817626,8,501,50296,"(1538470631, 229392139)",2
435,434,47930,1719670142,1806840808,8,227,52171,"(229392142, 1538470572)",0
436,434,47930,1719670142,1806840996,8,236,51974,"(229392142, 1538470572)",2
437,434,47930,1719670142,1806841081,8,236,51885,"(229392143, 1538470575)",2
438,434,47930,1719670142,1806841269,8,245,51688,"(229392143, 1538470575)",0
439,434,56372,2259632878,2869297308,8,235,746,"(229392144, 1538470572)",2
440,56372,434,2869297308,2259636034,8,491,17281,"(1538470647, 229392144)",1
441,434,47930,1719670142,1806841269,8,245,61009,"(229392144, 1538470575)",0
442,47930,434,1806841269,1719670761,8,501,50737,"(1538470650, 229392144)",0
443,434,56376,2165483948,1997082855,8,235,746,"(229392145, 1538470575)",2
444,56376,434,1997082855,2165487104,8,491,1546,"(1538470650, 229392145)",1
445,434,47930,1719670761,1806841269,8,245,44472,"(229392144, 1538470575)",0
446,47930,434,1806841269,1719670825,8,501,50673,"(1538470650, 229392144)",0
447,56372,434,2869297308,2259636034,8,501,6779,"(1538470651, 229392144)",1
448,434,47930,1719670825,1806841269,8,245,9825,"(229392144, 1538470575)",0
449,56376,434,1997082855,2165487104,8,501,40754,"(1538470655, 229392145)",1
450,47930,434,1806841269,1719671386,8,501,50107,"(1538470655, 229392144)",0
451,56384,434,329881108,0,10,64240,16441,"(1538470659, 0)",3
452,434,47982,4045211573,488880630,8,333,3382,"(229392150, 1538470608)",0
453,47982,434,488880698,4045217365,8,480,65269,"(1538470673, 229392150)",0
454,434,47982,4045217365,488880630,8,333,486,"(229392151, 1538470611)",0
455,47982,434,488880698,4045220261,8,501,62351,"(1538470673, 229392151)",0
456,434,47982,4045220261,488880630,8,333,35238,"(229392151, 1538470611)",0
457,47982,434,488880698,4045257909,8,1089,24112,"(1538470676, 229392151)",0
458,434,56328,3510785342,2040853417,8,235,48135,"(229392154, 1538470618)",2
459,434,48012,3288309422,3014931189,8,278,21886,"(229392155, 1538470536)",1
460,48012,434,3014931189,3288309490,8,501,39905,"(1538470690, 229392155)",1
461,434,56360,1262885040,955686828,8,235,49495,"(229392155, 1538470624)",2
462,48012,434,3014931189,3288309490,8,501,45321,"(1538470690, 229392155)",1
463,56328,434,2040853417,3510785600,8,501,44494,"(1538470690, 229392154)",1
464,34552,434,2512385830,163113468,8,501,59387,"(3172719101, 1868995768)",2
465,34552,434,2512385953,163113468,8,501,65500,"(3172719101, 1868995768)",2
466,34552,434,2512386078,163113468,8,501,24332,"(3172719107, 1868995768)",2
467,34552,434,2512386231,163113468,8,501,59507,"(3172719294, 1868995768)",2
468,434,34552,163113468,2512385953,8,462,51689,"(1868997790, 3172719101)",1
469,434,34552,163113468,2512386078,8,462,51564,"(1868997790, 3172719101)",1
470,434,34552,163113468,2512386231,8,484,51383,"(1868997790, 3172719107)",1
471,434,34552,163113468,2512386231,8,484,26833,"(1868997794, 3172719107)",1
472,34552,434,2512386353,163113555,8,501,50961,"(3172719299, 1868997794)",2
473,434,34552,163113555,2512386231,8,484,54595,"(1868997821, 3172719107)",1
474,34552,434,2512386353,163114020,8,501,50469,"(3172719299, 1868997821)",2
475,434,34552,163114020,2512386231,8,484,47404,"(1868997827, 3172719107)",1
476,34552,434,2512386353,163114447,8,501,50000,"(3172719335, 1868997827)",2
477,37086,434,4213511853,310521297,8,1223,22931,"(3172719428, 1868993358)",0
478,434,34552,163114447,2512386353,8,484,63216,"(1868997842, 3172719294)",1
479,34552,434,2512386353,163114557,8,501,49778,"(3172719432, 1868997842)",2
480,434,37086,310521297,4213512065,8,477,3137,"(1868997875, 3172719428)",0
481,37086,434,4213512065,310521361,8,1223,59612,"(3172719538, 1868997875)",0
482,434,37086,310521361,4213512065,8,477,14217,"(1868997919, 3172719538)",0
483,37086,434,4213512065,310521616,8,1246,59082,"(3172719746, 1868997919)",0
484,434,37086,310521616,4213512065,8,477,22275,"(1868997919, 3172719538)",0
485,37086,434,4213512065,310523064,8,1269,57611,"(3172719746, 1868997919)",0
486,434,37086,310523064,4213512065,8,477,341,"(1868997919, 3172719538)",0
487,37086,434,4213512065,310525888,8,1313,54736,"(3172719753, 1868997919)",0
488,34552,434,2512386353,163114557,8,501,20939,"(3172722185, 1868997842)",2
489,34552,434,2512386449,163114557,8,501,29106,"(3172722194, 1868997842)",2
490,434,34552,163114557,2512386584,8,507,46067,"(1868998563, 3172722185)",1
491,434,34552,163114557,2512386584,8,507,52483,"(1868998670, 3172722185)",1
492,34552,434,2512386584,163115500,8,501,44397,"(3172722811, 1868998670)",2
493,34552,434,2512386584,163115500,8,501,33053,"(3172723720, 1868998670)",2
494,434,34552,163115500,2512386680,8,507,43099,"(1868998957, 3172723720)",1
495,34552,434,2512386680,163115500,8,501,357,"(3172724601, 1868998957)",2
496,434,34552,163115500,2512386776,8,507,41916,"(1868999163, 3172724601)",1
497,56082,443,1021702873,1875782921,8,501,10258,"(755911364, 69840137)",2
498,443,56082,1875782921,1021702874,8,501,30372,"(69850362, 755881024)",1
499,49246,443,1952795711,436120583,8,1811,62028,"(2456176255, 2822866345)",0
500,443,49246,436120583,1952795928,8,8782,30738,"(2822891321, 2456176255)",0
501,443,49246,436120583,1952795928,8,8782,37931,"(2822891321, 2456176255)",0
502,49246,443,1952795928,436120672,8,1811,37386,"(2456176489, 2822891321)",0
503,34552,434,2512386776,163115500,8,501,59159,"(3172725995, 1868999163)",2
504,34552,434,2512386929,163115500,8,501,14190,"(3172726047, 1868999163)",2
505,34552,434,2512386988,163115500,8,501,51172,"(3172726047, 1868999163)",2
506,434,34552,163115500,2512386929,8,530,39997,"(1868999512, 3172725995)",1
507,434,34552,163115500,2512386929,8,530,31975,"(1868999517, 3172725995)",1
508,34552,434,2512388132,163115592,8,501,38643,"(3172726078, 1868999517)",2
509,434,34552,163115592,2512388132,8,552,38615,"(1868999525, 3172726047)",1
510,434,34552,163115592,2512388132,8,552,45724,"(1868999531, 3172726047)",1
511,34552,434,2512388132,163115707,8,501,38294,"(3172726298, 1868999531)",2
512,434,34552,163115707,2512388132,8,552,44195,"(1868999556, 3172726078)",1
513,34552,434,2512388132,163115809,8,501,38167,"(3172726298, 1868999556)",2
514,434,34552,163115809,2512388132,8,552,35066,"(1868999615, 3172726298)",1
515,34552,434,2512388132,163115917,8,501,37800,"(3172726498, 1868999615)",2
516,34552,434,2512388132,163115917,8,501,54977,"(3172726534, 1868999615)",2
517,434,34552,163115917,2512388132,8,552,55276,"(1868999657, 3172726498)",1
518,34552,434,2512388238,163116055,8,501,27501,"(3172726709, 1868999657)",2
519,434,34552,163116055,2512388132,11,575,12130,"(1868999690, 3172726498)",1
520,34552,434,2512388132,163116055,8,501,54390,"(3172726908, 1868999690)",2
521,434,34552,163116055,2512388353,8,575,36832,"(1868999740, 3172726908)",1
522,34552,434,2512388353,163116055,8,501,59478,"(3172727269, 1868999740)",2
523,434,34552,163116055,2512388449,8,575,36284,"(1868999831, 3172727269)",1
524,34552,434,2512388449,163116055,8,501,28194,"(3172729272, 1868999831)",2
525,34552,434,2512388508,163116055,8,501,48671,"(3172729272, 1868999831)",2
526,34552,434,2512388508,163116055,8,501,48269,"(3172729674, 1868999831)",2
527,434,34552,163116055,2512388508,8,575,33713,"(1869000340, 3172729272)",1
528,434,34552,163116055,2512389620,8,598,32578,"(1869000340, 3172729272)",1
529,434,34552,163116055,2512389620,8,598,28590,"(1869000344, 3172729272)",1
530,37060,434,3216009582,3188306480,8,8193,15849,"(3172729723, 1868985691)",1
531,34552,434,2512389620,163116170,8,501,32095,"(3172729733, 1869000344)",2
532,434,34552,163116170,2512389620,8,598,32911,"(1869000431, 3172729272)",1
533,34552,434,2512389620,163116278,8,501,31890,"(3172729743, 1869000431)",2
534,434,34552,163116278,2512389620,11,598,4941,"(1869000432, 3172729674)",1
535,434,34552,163116170,2512389620,8,598,32506,"(1869000434, 3172729674)",1
536,34552,434,2512389620,163116278,11,501,18815,"(3172729750, 1869000434)",2
537,34552,434,2512389620,163116278,8,501,63287,"(3172729771, 1869000434)",2
538,434,37060,3188306480,3216009650,8,369,49882,"(1869000446, 3172729723)",1
539,37060,434,3216009650,3188306548,8,8193,21758,"(3172729790, 1869000446)",1
540,434,34552,163116278,2512389726,8,598,31631,"(1869000459, 3172729771)",1
541,34552,434,2512389726,163116278,8,501,42999,"(3172730071, 1869000459)",2
542,434,34552,163116278,2512389822,8,598,31161,"(1869000533, 3172730071)",1
543,434,34552,163116278,2512389822,8,598,22160,"(1869000538, 3172730071)",1
544,34552,434,2512389822,163116416,8,501,51252,"(3172730191, 1869000538)",2
545,434,34552,163116416,2512389937,8,598,30749,"(1869000572, 3172730191)",1
546,434,34552,163116416,2512389937,8,598,23275,"(1869001559, 3172730191)",1
547,34552,434,2512389937,163116549,8,501,25596,"(3172734321, 1869001559)",2
548,34552,434,2512389937,163116549,8,501,28932,"(3172734479, 1869001559)",2
549,34552,434,2512390045,163116549,8,501,27326,"(3172734542, 1869001559)",2
550,34552,434,2512390104,163116549,8,501,7403,"(3172734542, 1869001559)",2
551,434,34552,163116549,2512390045,8,598,25156,"(1869001636, 3172734479)",1
552,434,34552,163116549,2512390104,8,598,25021,"(1869001649, 3172734542)",1
553,434,34552,163116549,2512391298,8,620,23805,"(1869001649, 3172734542)",1
554,434,34552,163116549,2512391298,8,620,30530,"(1869001653, 3172734542)",1
555,34552,434,2512391298,163116664,8,501,23725,"(3172734622, 1869001653)",2
556,434,34552,163116664,2512391298,8,620,10520,"(1869001742, 3172734622)",1
557,34552,434,2512391298,163116774,8,501,23048,"(3172735100, 1869001742)",2
558,434,34552,163116774,2512391298,8,620,10569,"(1869001760, 3172734622)",1
559,34552,434,2512391298,163116912,8,501,22892,"(3172735100, 1869001760)",2
560,34552,434,2512391298,163116912,8,501,39626,"(3172735136, 1869001760)",2
561,34552,434,2512391406,163116912,8,501,62844,"(3172735136, 1869001760)",2
562,434,34552,163116912,2512391521,8,620,22477,"(1869001797, 3172735136)",1
563,56082,443,1021702873,1875782921,8,501,55327,"(755921605, 69850362)",2
564,443,56082,1875782921,1021702874,8,501,20132,"(69860602, 755881024)",1
565,434,34552,163116912,2512391521,8,620,38881,"(1869002251, 3172735136)",1
566,34552,434,2512391521,163116999,8,501,20001,"(3172737190, 1869002251)",2
567,34552,434,2512391521,163116999,8,501,43857,"(3172737747, 1869002251)",2
568,434,34552,163116999,2512391617,8,620,19018,"(1869002462, 3172737747)",1
569,37380,434,3816577706,2926336464,8,501,5431,"(1540266478, 229826371)",1
570,434,37380,2926336464,3816577774,8,441,3368,"(229841124, 1540266478)",1
571,37380,434,3816577774,2926336532,8,501,34570,"(1540266566, 229841124)",1
572,34552,434,2512391617,163116999,8,501,42771,"(3172742882, 1869002462)",2
573,34552,434,2512391676,163116999,8,501,36307,"(3172742882, 1869002462)",2
574,434,34552,163116999,2512391676,8,620,12548,"(1869003738, 3172742882)",1
575,434,34552,163116999,2512392902,8,643,11298,"(1869003739, 3172742882)",1
576,434,34552,163116999,2512392902,8,643,11998,"(1869003744, 3172742882)",1
577,34552,434,2512392902,163117114,8,501,11115,"(3172743087, 1869003744)",2
578,434,34552,163117114,2512392902,8,643,44249,"(1869003831, 3172743087)",1
579,34552,434,2512392902,163117224,8,501,10507,"(3172743498, 1869003831)",2
580,34552,434,2512392902,163117224,8,501,63535,"(3172743536, 1869003831)",2
581,434,34552,163117224,2512393010,8,643,10141,"(1869003909, 3172743536)",1
582,434,34552,163117224,2512393010,8,643,52352,"(1869003917, 3172743536)",1
583,34552,434,2512393010,163117362,8,501,30780,"(3172743708, 1869003917)",2
584,53026,434,2335938084,4291595730,8,501,60953,"(3172743730, 1868993581)",1
585,434,34552,163117362,2512393125,8,643,9685,"(1869003940, 3172743708)",1
586,434,53026,4291595730,2335938152,8,387,56219,"(1869003946, 3172743730)",1
587,434,53026,4291595730,2335938152,8,387,6439,"(1869003957, 3172743730)",1
588,53026,434,2335938152,4291595798,8,501,55849,"(3172743907, 1869003957)",1
589,56082,443,1021702873,1875782921,8,501,34847,"(755931845, 69860602)",2
590,443,56082,1875782921,1021702874,8,501,9878,"(69870856, 755881024)",1
591,57292,443,2763963966,3123217403,8,501,30780,"(94331413, 2575641937)",1
592,443,57292,3123217403,2763964005,8,135,24147,"(2575700104, 94331413)",1
593,443,57292,3123217403,2763964005,8,135,52776,"(2575700106, 94331413)",1
594,57292,443,2763964005,3123217442,8,501,23451,"(94331702, 2575700106)",1
595,40810,434,2350305094,877775898,8,501,310,"(3172747734, 1868990229)",0
596,34552,434,2512393125,163117362,8,501,64133,"(3172747844, 1869003940)",2
597,434,40810,877775898,2350305162,8,271,19313,"(1869004947, 3172747734)",0
598,434,40810,877775898,2350305162,8,271,12683,"(1869004951, 3172747734)",0
599,40810,434,2350305162,877775966,8,501,18855,"(3172747890, 1869004951)",0
600,434,34552,163117362,2512393221,8,643,4419,"(1869004974, 3172747844)",1
601,34552,434,2512393221,163117362,8,501,56604,"(3172748983, 1869004974)",2
602,34552,434,2512393280,163117362,8,501,54387,"(3172748983, 1869004974)",2
603,34552,434,2512394392,163117362,8,501,29653,"(3172749086, 1869004974)",2
604,434,34552,163117362,2512393280,8,643,2936,"(1869005259, 3172748983)",1
605,434,34552,163117362,2512394392,8,665,1802,"(1869005259, 3172748983)",1
606,434,34552,163117362,2512394392,8,665,30220,"(1869005264, 3172748983)",1
607,34552,434,2512394488,163117477,8,501,1599,"(3172749134, 1869005264)",2
608,434,34552,163117477,2512394488,8,665,1451,"(1869005296, 3172749086)",1
609,434,34552,163117477,2512394488,8,665,18708,"(1869005344, 3172749134)",1
610,34552,434,2512394488,163117587,8,501,1107,"(3172749436, 1869005344)",2
611,34552,434,2512394488,163117587,8,501,24272,"(3172749486, 1869005344)",2
612,34552,434,2512394596,163117587,8,501,27412,"(3172749488, 1869005344)",2
613,34552,434,2512394692,163117587,8,501,31155,"(3172749545, 1869005344)",2
614,34552,434,2512394751,163117587,8,501,59533,"(3172749545, 1869005344)",2
615,434,34552,163117587,2512394596,8,665,744,"(1869005385, 3172749486)",1
616,434,34552,163117587,2512394692,8,665,646,"(1869005385, 3172749488)",1
617,434,34552,163117587,2512394692,8,665,53681,"(1869005396, 3172749488)",1
618,34552,434,2512395863,163117725,8,501,64899,"(3172749614, 1869005396)",2
619,434,34552,163117725,2512394692,8,665,22499,"(1869005399, 3172749488)",1
620,34552,434,2512395863,163117817,8,501,64804,"(3172749614, 1869005399)",2
621,434,34552,163117817,2512395863,8,688,64685,"(1869005400, 3172749545)",1
622,34552,434,2512395863,163117817,8,501,55473,"(3172749633, 1869005400)",2
623,434,34552,163117817,2512395863,8,688,14137,"(1869005404, 3172749545)",1
624,34552,434,2512395978,163117932,8,501,64498,"(3172749685, 1869005404)",2
625,34552,434,2512395978,163117932,8,501,60218,"(3172749831, 1869005404)",2
626,34552,434,2512396037,163117932,8,501,31588,"(3172749831, 1869005404)",2
627,434,34552,163117932,2512395978,8,688,64335,"(1869005432, 3172749633)",1
628,34552,434,2512397183,163117932,8,501,38355,"(3172749881, 1869005432)",2
629,434,34552,163117932,2512396037,8,688,64039,"(1869005471, 3172749831)",1
630,434,34552,163117932,2512397183,8,711,62870,"(1869005471, 3172749831)",1
631,434,34552,163117932,2512397183,8,711,43341,"(1869005475, 3172749831)",1
632,34552,434,2512397279,163118047,8,501,62786,"(3172749910, 1869005475)",2
633,434,34552,163118047,2512397279,8,711,6703,"(1869005493, 3172749881)",1
634,34552,434,2512397279,163118185,8,501,62382,"(3172750158, 1869005493)",2
635,434,34552,163118185,2512397279,8,711,65499,"(1869005498, 3172749881)",1
636,34552,434,2512397279,163118295,8,501,62267,"(3172750158, 1869005498)",2
637,34552,434,2512397279,163118295,8,501,19067,"(3172750186, 1869005498)",2
638,34552,434,2512397394,163118295,8,501,27934,"(3172750187, 1869005498)",2
639,434,34552,163118295,2512397502,8,711,61742,"(1869005562, 3172750186)",1
640,434,34552,163118295,2512397502,8,711,30420,"(1869005571, 3172750186)",1
641,434,34552,163118405,2512397502,8,711,54569,"(1869005613, 3172750186)",1
642,34552,434,2512397502,163118543,8,501,61417,"(3172750464, 1869005571)",2
643,34552,434,2512397502,163118543,8,501,30525,"(3172750493, 1869005571)",2
644,34552,434,2512397610,163118543,8,501,22516,"(3172750500, 1869005571)",2
645,434,34552,163118543,2512397725,8,711,60888,"(1869005638, 3172750493)",1
646,34552,434,2512397725,163118543,8,501,49069,"(3172750666, 1869005638)",2
647,34552,434,2512397784,163118543,8,501,64799,"(3172750666, 1869005638)",2
648,46392,434,312890202,2008387475,8,501,32533,"(3172750736, 1868993581)",1
649,434,34552,163118543,2512398962,8,733,59414,"(1869005680, 3172750666)",1
650,434,34552,163118543,2512398962,8,733,63799,"(1869005684, 3172750666)",1
651,34552,434,2512398962,163118658,8,501,59404,"(3172750789, 1869005684)",2
652,434,46392,2008387475,312890270,8,420,5349,"(1869005698, 3172750736)",0
653,34552,434,2512398962,163118658,8,501,39252,"(3172750921, 1869005684)",2
654,434,46392,2008387475,312890270,8,420,28542,"(1869005714, 3172750736)",0
655,46392,434,312890270,2008387543,8,501,4995,"(3172750925, 1869005714)",1
656,434,34552,163118658,2512399058,8,733,58873,"(1869005755, 3172750921)",1
657,434,34552,163118658,2512399058,8,733,52776,"(1869005769, 3172750921)",1
658,34552,434,2512399058,163118768,8,501,58814,"(3172751088, 1869005769)",2
659,34552,434,2512399058,163118768,8,501,19125,"(3172751122, 1869005769)",2
660,434,34552,163118768,2512399166,8,733,58415,"(1869005794, 3172751122)",1
661,434,34552,163118768,2512399166,8,733,910,"(1869005809, 3172751122)",1
662,34552,434,2512399166,163118906,8,501,39697,"(3172751294, 1869005809)",2
663,34552,434,2512399262,163118906,8,501,40040,"(3172751311, 1869005809)",2
664,34552,434,2512399377,163118906,8,501,26627,"(3172751349, 1869005809)",2
665,34552,434,2512399436,163118906,8,501,62417,"(3172751349, 1869005809)",2
666,434,34552,163118906,2512399262,8,733,57966,"(1869005837, 3172751294)",1
667,434,34552,163118906,2512399377,8,733,57830,"(1869005841, 3172751311)",1
668,34552,434,2512400548,163118906,8,501,15274,"(3172751656, 1869005841)",2
669,34552,434,2512400644,163118906,8,501,20392,"(3172751706, 1869005841)",2
670,34552,434,2512400703,163118906,8,501,8682,"(3172751706, 1869005841)",2
671,434,34552,163118906,2512399377,11,756,7737,"(1869005927, 3172751311)",0
672,34552,434,2512399377,163118906,8,501,1497,"(3172751719, 1869005927)",2
673,434,34552,163118906,2512399377,11,779,7642,"(1869005940, 3172751311)",0
674,434,34552,163118906,2512399377,11,801,6475,"(1869005940, 3172751311)",0
675,434,34552,163118906,2512401848,8,824,54758,"(1869005943, 3172751719)",0
676,434,34552,163118906,2512401848,8,824,64357,"(1869005947, 3172751719)",0
677,434,34552,163119021,2512401848,8,824,47228,"(1869005948, 3172751719)",0
678,34552,434,2512401848,163119136,8,501,54672,"(3172751894, 1869005947)",2
679,34552,434,2512401848,163119136,8,501,27974,"(3172752072, 1869005947)",2
680,34552,434,2512401944,163119136,8,501,110,"(3172752117, 1869005947)",2
681,34552,434,2512402003,163119136,8,501,58606,"(3172752117, 1869005947)",2
682,434,34552,163119021,2512401848,8,824,47152,"(1869006024, 3172751719)",0
683,34552,434,2512403115,163119136,11,501,34326,"(3172752122, 1869006024)",2
684,434,34552,163119136,2512401944,8,824,9764,"(1869006041, 3172752072)",0
685,34552,434,2512403115,163119246,8,501,52792,"(3172752303, 1869006041)",2
686,434,34552,163119246,2512403115,8,846,52631,"(1869006043, 3172752117)",0
687,434,34552,163119246,2512403115,8,846,45539,"(1869006048, 3172752122)",0
688,34552,434,2512403115,163119361,8,501,52670,"(3172752303, 1869006048)",2
689,34552,434,2512403115,163119361,8,501,56885,"(3172752435, 1869006048)",2
690,434,34552,163119361,2512403115,8,846,20083,"(1869006101, 3172752303)",0
691,34552,434,2512403223,163119471,8,501,52262,"(3172752440, 1869006101)",2
692,34552,434,2512403223,163119471,8,501,20523,"(3172752460, 1869006101)",2
693,34552,434,2512403331,163119471,8,501,63847,"(3172752492, 1869006101)",2
694,34552,434,2512403390,163119471,8,501,622,"(3172752492, 1869006101)",2
695,434,34552,163119471,2512403115,8,846,27699,"(1869006118, 3172752303)",0
696,34552,434,2512404518,163119718,8,501,29757,"(3172752501, 1869006118)",2
697,34552,434,2512404633,163119718,8,501,44096,"(3172752502, 1869006118)",2
698,34552,434,2512404748,163119718,8,501,45613,"(3172752524, 1869006118)",2
699,434,34552,163119718,2512403223,8,846,63983,"(1869006128, 3172752435)",0
700,34552,434,2512404844,163119856,8,501,49317,"(3172752536, 1869006128)",2
701,434,34552,163119856,2512404518,8,869,50158,"(1869006137, 3172752460)",0
702,434,34552,163119856,2512404748,8,869,49886,"(1869006138, 3172752501)",0
703,434,34552,163119856,2512404748,8,869,513,"(1869006141, 3172752501)",0
704,434,34552,163119971,2512404959,8,869,49528,"(1869006147, 3172752524)",0
705,434,34552,163119971,2512404959,8,869,24805,"(1869006158, 3172752524)",0
706,34552,434,2512404959,163120081,8,501,49599,"(3172752717, 1869006141)",2
707,34552,434,2512404959,163120081,8,501,16905,"(3172752758, 1869006141)",2
708,34552,434,2512405055,163120081,8,501,64771,"(3172752809, 1869006141)",2
709,434,34552,163120081,2512405055,8,869,49021,"(1869006214, 3172752758)",0
710,434,34552,163120081,2512405163,8,869,48859,"(1869006217, 3172752809)",0
711,34552,434,2512405163,163120081,8,501,65514,"(3172752921, 1869006217)",2
712,434,34552,163120081,2512405163,8,869,59797,"(1869006226, 3172752809)",0
713,34552,434,2512405259,163120191,8,501,18001,"(3172752959, 1869006226)",2
714,434,34552,163120191,2512405163,8,869,18780,"(1869006240, 3172752809)",0
715,34552,434,2512405367,163120329,8,501,9751,"(3172752975, 1869006240)",2
716,34552,434,2512405482,163120329,8,501,61044,"(3172753121, 1869006240)",2
717,34552,434,2512405541,163120329,8,501,24916,"(3172753121, 1869006240)",2
718,434,34552,163120329,2512405367,8,869,48259,"(1869006253, 3172752921)",0
719,434,34552,163120329,2512405482,8,869,48075,"(1869006268, 3172752975)",0
